area_id,survey_id,iso3,survyear,period,tips,births,pys,asfr,survtype,age_group
COD_1_2,COD2017MICS,COD,2017,2011,6,6.9416472924353,49.867033073564,0.139203134106554,MICS,Y015_019
COD_1_20,COD2017MICS,COD,2017,2011,6,2.44783131375895,19.8230309336462,0.123484209955208,MICS,Y015_019
COD_1_21,COD2017MICS,COD,2017,2011,6,2.6712240345194,23.4964710940157,0.113686179674859,MICS,Y015_019
COD_1_22,COD2017MICS,COD,2017,2011,6,25.4185553917712,192.574561294576,0.131993318436744,MICS,Y015_019
COD_1_23,COD2017MICS,COD,2017,2011,6,5.14205415807765,38.7752915503325,0.132611618184817,MICS,Y015_019
COD_1_24,COD2017MICS,COD,2017,2011,6,5.84520273702834,73.681563970235,0.0793306007916663,MICS,Y015_019
COD_1_25,COD2017MICS,COD,2017,2011,6,17.8895757308248,134.418975178455,0.133088172314025,MICS,Y015_019
COD_1_26,COD2017MICS,COD,2017,2011,6,2.08321290114493,17.7088884892319,0.117636570042872,MICS,Y015_019
COD_1_3,COD2017MICS,COD,2017,2011,6,16.0676506802126,193.06457344293,0.0832242311143745,MICS,Y015_019
COD_1_4,COD2017MICS,COD,2017,2011,6,5.86251725851139,42.8716660174958,0.136745729828155,MICS,Y015_019
COD_1_5,COD2017MICS,COD,2017,2011,6,7.20473237484878,55.6477930095755,0.129470226673842,MICS,Y015_019
COD_1_6,COD2017MICS,COD,2017,2011,6,10.0245625503667,88.6683753454863,0.113056797435468,MICS,Y015_019
COD_1_7,COD2017MICS,COD,2017,2011,6,14.2574527698612,90.86590514724,0.156906517871123,MICS,Y015_019
COD_1_8,COD2017MICS,COD,2017,2011,6,13.8777871705027,90.6816958093532,0.153038461032743,MICS,Y015_019
COD_1_9,COD2017MICS,COD,2017,2011,6,15.7893950867145,77.9478135057333,0.202563668903338,MICS,Y015_019
COD_1_1,COD2017MICS,COD,2017,2011,6,8.58641335917601,29.6108142421267,0.289975590977174,MICS,Y020_024
COD_1_10,COD2017MICS,COD,2017,2011,6,65.3244017152102,580.55619857699,0.112520375934884,MICS,Y020_024
COD_1_11,COD2017MICS,COD,2017,2011,6,29.4011014304524,153.927266845352,0.191006454106608,MICS,Y020_024
COD_1_12,COD2017MICS,COD,2017,2011,6,10.5603799686528,55.6890041851457,0.189631330693998,MICS,Y020_024
COD_1_13,COD2017MICS,COD,2017,2011,6,9.69668637901982,102.91143728866,0.0942236026868539,MICS,Y020_024
COD_1_14,COD2017MICS,COD,2017,2011,6,14.7031137528612,59.8589630003254,0.245629276150028,MICS,Y020_024
COD_1_15,COD2017MICS,COD,2017,2011,6,7.44755803923514,53.1525199937604,0.140116744043545,MICS,Y020_024
COD_1_16,COD2017MICS,COD,2017,2011,6,9.21247323468369,66.2420878084871,0.139072809137869,MICS,Y020_024
COD_1_17,COD2017MICS,COD,2017,2011,6,4.18960719086749,17.1968845597381,0.243625941449669,MICS,Y020_024
COD_1_18,COD2017MICS,COD,2017,2011,6,2.06224141160395,13.1822378742179,0.156440919309864,MICS,Y020_024
COD_1_19,COD2017MICS,COD,2017,2011,6,48.0305033201996,236.622083277965,0.202984026912556,MICS,Y020_024
COD_1_2,COD2017MICS,COD,2017,2011,6,8.42494341868315,39.0304109846118,0.215855872540127,MICS,Y020_024
COD_1_20,COD2017MICS,COD,2017,2011,6,4.67028560316159,15.9964769077086,0.291957137193817,MICS,Y020_024
COD_1_21,COD2017MICS,COD,2017,2011,6,7.96109970624183,25.3269789482794,0.314332780174821,MICS,Y020_024
COD_1_22,COD2017MICS,COD,2017,2011,6,38.1261717587945,164.77343260765,0.23138543122773,MICS,Y020_024
COD_1_23,COD2017MICS,COD,2017,2011,6,7.95767672517034,29.8004333884446,0.267032248204014,MICS,Y020_024
COD_1_24,COD2017MICS,COD,2017,2011,6,8.37229935922473,52.8422081529453,0.158439619612264,MICS,Y020_024
COD_1_25,COD2017MICS,COD,2017,2011,6,17.4625204408981,84.6637904333354,0.2062572482465,MICS,Y020_024
COD_1_26,COD2017MICS,COD,2017,2011,6,3.10637367327421,15.0162145786046,0.206867959765321,MICS,Y020_024
COD_1_3,COD2017MICS,COD,2017,2011,6,47.5703213538794,163.939464184111,0.290170042891296,MICS,Y020_024
COD_1_4,COD2017MICS,COD,2017,2011,6,12.5840962664757,34.7655645257813,0.361970140227225,MICS,Y020_024
COD_1_5,COD2017MICS,COD,2017,2011,6,4.01042987186896,61.7400799973104,0.0649566678897027,MICS,Y020_024
COD_1_6,COD2017MICS,COD,2017,2011,6,19.7396374386685,74.5445380989325,0.264803269858227,MICS,Y020_024
COD_1_7,COD2017MICS,COD,2017,2011,6,21.8426614588057,88.111826780935,0.247897044662475,MICS,Y020_024
COD_1_8,COD2017MICS,COD,2017,2011,6,23.9200953612033,52.1190390647012,0.458951196922657,MICS,Y020_024
COD_1_9,COD2017MICS,COD,2017,2011,6,28.6148290076563,55.1307273431313,0.519035942144547,MICS,Y020_024
COD_1_1,COD2017MICS,COD,2017,2011,6,7.05013641558359,26.8044364382653,0.263021251419373,MICS,Y025_029
COD_1_10,COD2017MICS,COD,2017,2011,6,94.4495836773319,545.91700948736,0.173010882672486,MICS,Y025_029
COD_1_11,COD2017MICS,COD,2017,2011,6,21.2403065180613,157.615916454403,0.134759908744406,MICS,Y025_029
COD_1_12,COD2017MICS,COD,2017,2011,6,9.22412185460889,56.0532380171619,0.164560017956228,MICS,Y025_029
COD_1_13,COD2017MICS,COD,2017,2011,6,33.7581154029517,142.720981826881,0.236532253147614,MICS,Y025_029
COD_1_14,COD2017MICS,COD,2017,2011,6,17.13316339858,48.7403556981951,0.351519047268964,MICS,Y025_029
COD_1_15,COD2017MICS,COD,2017,2011,6,19.645718276591,53.05735999288,0.370273196390234,MICS,Y025_029
COD_1_16,COD2017MICS,COD,2017,2011,6,25.0117923798563,67.4282725690121,0.370939242945264,MICS,Y025_029
COD_1_17,COD2017MICS,COD,2017,2011,6,4.02180321550064,22.5064733729023,0.178695397935728,MICS,Y025_029
COD_1_18,COD2017MICS,COD,2017,2011,6,1.16352631356972,11.4304828333021,0.101791528016633,MICS,Y025_029
COD_1_19,COD2017MICS,COD,2017,2011,6,21.5079399848159,182.715886861079,0.117712478943709,MICS,Y025_029
COD_1_2,COD2017MICS,COD,2017,2011,6,15.4183486738261,54.2664978234098,0.284122788317747,MICS,Y025_029
COD_1_20,COD2017MICS,COD,2017,2011,6,4.59176676847055,14.2006718623557,0.323348557939908,MICS,Y025_029
COD_1_21,COD2017MICS,COD,2017,2011,6,6.83483965383322,20.1049458812594,0.339958122454049,MICS,Y025_029
COD_1_22,COD2017MICS,COD,2017,2011,6,31.7136281288829,163.801880715949,0.193609670354627,MICS,Y025_029
COD_1_23,COD2017MICS,COD,2017,2011,6,12.8401155859189,40.4677584469037,0.317292483663654,MICS,Y025_029
COD_1_24,COD2017MICS,COD,2017,2011,6,5.87398922833955,45.5476940487283,0.128963482148084,MICS,Y025_029
COD_1_25,COD2017MICS,COD,2017,2011,6,16.1143552719706,89.6510574805971,0.179745289401167,MICS,Y025_029
COD_1_26,COD2017MICS,COD,2017,2011,6,2.46218402652289,15.9851495401303,0.154029464681681,MICS,Y025_029
COD_1_3,COD2017MICS,COD,2017,2011,6,34.788750091607,119.772899903916,0.290455938860253,MICS,Y025_029
COD_1_4,COD2017MICS,COD,2017,2011,6,9.65695284665004,35.057100775604,0.275463533292811,MICS,Y025_029
COD_1_5,COD2017MICS,COD,2017,2011,6,3.01163716417193,35.710507281298,0.0843347628878171,MICS,Y025_029
COD_1_6,COD2017MICS,COD,2017,2011,6,28.1922552053095,79.7056809469281,0.353704464604992,MICS,Y025_029
COD_1_7,COD2017MICS,COD,2017,2011,6,15.0795478063516,70.267871265199,0.214600891343921,MICS,Y025_029
COD_1_8,COD2017MICS,COD,2017,2011,6,19.7649258423153,73.6924256871786,0.268208376342727,MICS,Y025_029
COD_1_9,COD2017MICS,COD,2017,2011,6,12.7494974838109,57.5923792523085,0.22137473133305,MICS,Y025_029
COD_1_1,COD2017MICS,COD,2017,2011,6,2.92637941465157,20.5642469081708,0.142304234515334,MICS,Y030_034
COD_1_10,COD2017MICS,COD,2017,2011,6,70.8106663385488,448.405540588965,0.157916573121602,MICS,Y030_034
COD_1_11,COD2017MICS,COD,2017,2011,6,17.1553775678882,111.628296138074,0.153683054936794,MICS,Y030_034
COD_1_12,COD2017MICS,COD,2017,2011,6,7.89479286269089,41.0145113013236,0.19248779547048,MICS,Y030_034
COD_1_13,COD2017MICS,COD,2017,2011,6,21.94420555344,91.5434145021532,0.239713644862175,MICS,Y030_034
COD_1_14,COD2017MICS,COD,2017,2011,6,7.64387743831917,28.5006588553068,0.268200025730138,MICS,Y030_034
COD_1_15,COD2017MICS,COD,2017,2011,6,10.3464869297019,43.3134891445895,0.23887447384262,MICS,Y030_034
COD_1_16,COD2017MICS,COD,2017,2011,6,3.04568100408162,45.6562944039848,0.0667088961958288,MICS,Y030_034
COD_1_17,COD2017MICS,COD,2017,2011,6,2.97736777125216,13.622587324944,0.218561107389664,MICS,Y030_034
COD_1_18,COD2017MICS,COD,2017,2011,6,0.746273287998147,7.6239524474303,0.0978853544987263,MICS,Y030_034
COD_1_19,COD2017MICS,COD,2017,2011,6,24.0540441220905,114.999586872063,0.209166352474384,MICS,Y030_034
COD_1_2,COD2017MICS,COD,2017,2011,6,2.57082909138226,24.4034481501797,0.105346960624633,MICS,Y030_034
COD_1_20,COD2017MICS,COD,2017,2011,6,1.91272521539785,11.0718939047328,0.172755016608336,MICS,Y030_034
COD_1_21,COD2017MICS,COD,2017,2011,6,2.90524017042388,14.5483958717132,0.199694880180749,MICS,Y030_034
COD_1_22,COD2017MICS,COD,2017,2011,6,56.7850005239803,128.993806909626,0.440214936549353,MICS,Y030_034
COD_1_23,COD2017MICS,COD,2017,2011,6,4.36711250260212,23.3269605149539,0.18721309618553,MICS,Y030_034
COD_1_24,COD2017MICS,COD,2017,2011,6,9.2001168989115,35.0327506100689,0.262614745879168,MICS,Y030_034
COD_1_25,COD2017MICS,COD,2017,2011,6,10.0194322231339,66.3301342891305,0.151054001782351,MICS,Y030_034
COD_1_26,COD2017MICS,COD,2017,2011,6,1.90450542360006,12.7269022362596,0.149644067994333,MICS,Y030_034
COD_1_3,COD2017MICS,COD,2017,2011,6,29.9447389925098,101.772954389767,0.294230811830697,MICS,Y030_034
COD_1_4,COD2017MICS,COD,2017,2011,6,6.84690961118762,27.4502237259789,0.249430011191774,MICS,Y030_034
COD_1_5,COD2017MICS,COD,2017,2011,6,1.40442880065654,30.7972946743104,0.045602343176852,MICS,Y030_034
COD_1_6,COD2017MICS,COD,2017,2011,6,17.9255145785248,43.3428601568023,0.413574796717967,MICS,Y030_034
COD_1_7,COD2017MICS,COD,2017,2011,6,21.1025287011658,60.4493520142823,0.349094374017109,MICS,Y030_034
COD_1_8,COD2017MICS,COD,2017,2011,6,9.88165060271112,45.7043973279881,0.216207874524578,MICS,Y030_034
COD_1_9,COD2017MICS,COD,2017,2011,6,6.72397003894642,40.8729333324845,0.164509113751384,MICS,Y030_034
COD_1_1,COD2017MICS,COD,2017,2011,6,1.55018644016245,16.2072527373641,0.0956476995381613,MICS,Y035_039
COD_1_10,COD2017MICS,COD,2017,2011,6,41.1612035375709,305.375025298345,0.134789030299244,MICS,Y035_039
COD_1_11,COD2017MICS,COD,2017,2011,6,10.536474056742,96.3615011967178,0.109343191273372,MICS,Y035_039
COD_1_12,COD2017MICS,COD,2017,2011,6,4.5735076941858,22.1887168614241,0.206118619780895,MICS,Y035_039
COD_1_13,COD2017MICS,COD,2017,2011,6,11.7188044026373,64.3395946217756,0.182139854494375,MICS,Y035_039
COD_1_14,COD2017MICS,COD,2017,2011,6,2.09066541235164,12.5286481576782,0.166870789732439,MICS,Y035_039
COD_1_15,COD2017MICS,COD,2017,2011,6,0.997252553204252,19.6900920935318,0.0506474296040417,MICS,Y035_039
COD_1_16,COD2017MICS,COD,2017,2011,6,9.1453888908239,40.9147556804123,0.223522998945884,MICS,Y035_039
COD_1_17,COD2017MICS,COD,2017,2011,6,1.83350424081443,10.3415815514965,0.177294375302694,MICS,Y035_039
COD_1_18,COD2017MICS,COD,2017,2011,6,2.22485467768536,4.67897384415917,0.475500558837848,MICS,Y035_039
COD_1_19,COD2017MICS,COD,2017,2011,6,3.38798216411945,65.8471557968999,0.0514522172312104,MICS,Y035_039
COD_1_2,COD2017MICS,COD,2017,2011,6,2.90651953746205,29.5100573915202,0.0984925071103807,MICS,Y035_039
COD_1_20,COD2017MICS,COD,2017,2011,6,1.13482001296929,8.59023986720685,0.132105742157614,MICS,Y035_039
COD_1_21,COD2017MICS,COD,2017,2011,6,4.14953651424785,14.9812760963826,0.27698151262627,MICS,Y035_039
COD_1_22,COD2017MICS,COD,2017,2011,6,10.1782319296732,61.5185163188858,0.165449892791848,MICS,Y035_039
COD_1_23,COD2017MICS,COD,2017,2011,6,3.7990890350868,16.7591673963546,0.226687218119987,MICS,Y035_039
COD_1_24,COD2017MICS,COD,2017,2011,6,5.30907442186479,21.0395547469287,0.252337774526327,MICS,Y035_039
COD_1_25,COD2017MICS,COD,2017,2011,6,7.56321012329977,54.9238315549798,0.137703614426988,MICS,Y035_039
COD_1_26,COD2017MICS,COD,2017,2011,6,1.01502397125204,9.50497295033216,0.106788728022269,MICS,Y035_039
COD_1_3,COD2017MICS,COD,2017,2011,6,25.510476273148,85.2637049827682,0.299195024170058,MICS,Y035_039
COD_1_4,COD2017MICS,COD,2017,2011,6,3.7380440549995,19.6253760599234,0.190469932580445,MICS,Y035_039
COD_1_5,COD2017MICS,COD,2017,2011,6,2.03377004726723,21.3383302474101,0.0953106463198578,MICS,Y035_039
COD_1_6,COD2017MICS,COD,2017,2011,6,10.1234974540033,41.4233240501387,0.244391238176584,MICS,Y035_039
COD_1_7,COD2017MICS,COD,2017,2011,6,10.8236625522973,56.1589612271399,0.192732598961723,MICS,Y035_039
COD_1_8,COD2017MICS,COD,2017,2011,6,5.42223167039138,25.7344961929389,0.210698963357952,MICS,Y035_039
COD_1_9,COD2017MICS,COD,2017,2011,6,7.6608661046445,38.0224398701697,0.20148275941268,MICS,Y035_039
COD_1_1,COD2017MICS,COD,2017,2011,6,1.33069862697745,9.43399901466343,0.141053504978018,MICS,Y040_044
COD_1_10,COD2017MICS,COD,2017,2011,6,6.99182562225456,146.724768362618,0.0476526608307523,MICS,Y040_044
COD_1_11,COD2017MICS,COD,2017,2011,6,7.64853347148646,36.5915261028498,0.209024719274848,MICS,Y040_044
COD_1_12,COD2017MICS,COD,2017,2011,6,1.55282884502102,7.1656853171288,0.216703466074509,MICS,Y040_044
COD_1_13,COD2017MICS,COD,2017,2011,6,3.9124241898268,32.9964853793103,0.118570937021068,MICS,Y040_044
COD_1_14,COD2017MICS,COD,2017,2011,6,1.12856907063263,10.7288509300238,0.105190115697705,MICS,Y040_044
COD_1_15,COD2017MICS,COD,2017,2011,6,0,10.206271301973,0,MICS,Y040_044
COD_1_16,COD2017MICS,COD,2017,2011,6,1.30257412700305,11.0160942282172,0.118242827268722,MICS,Y040_044
COD_1_17,COD2017MICS,COD,2017,2011,6,0.849849574365755,2.47408587803137,0.343500434609805,MICS,Y040_044
COD_1_18,COD2017MICS,COD,2017,2011,6,0.283101851200653,2.65216010708968,0.106743876602273,MICS,Y040_044
COD_1_19,COD2017MICS,COD,2017,2011,6,2.11991153810209,45.0928298179444,0.0470121646093386,MICS,Y040_044
COD_1_2,COD2017MICS,COD,2017,2011,6,0.434432291210496,8.77208222621003,0.049524420771212,MICS,Y040_044
COD_1_20,COD2017MICS,COD,2017,2011,6,1.19475286559888,4.05411600833816,0.294701203207212,MICS,Y040_044
COD_1_21,COD2017MICS,COD,2017,2011,6,0.887130411003534,5.64015832652104,0.157288210657507,MICS,Y040_044
COD_1_22,COD2017MICS,COD,2017,2011,6,1.73007018351688,13.9123969245757,0.124354573327389,MICS,Y040_044
COD_1_23,COD2017MICS,COD,2017,2011,6,0.942053154686302,4.76142749580819,0.197850992273988,MICS,Y040_044
COD_1_24,COD2017MICS,COD,2017,2011,6,0,8.21076454054964,0,MICS,Y040_044
COD_1_25,COD2017MICS,COD,2017,2011,6,2.55633743510252,25.5034571775012,0.100234937456153,MICS,Y040_044
COD_1_26,COD2017MICS,COD,2017,2011,6,0.333935071909719,4.27154827879349,0.0781765884673647,MICS,Y040_044
COD_1_3,COD2017MICS,COD,2017,2011,6,3.20583861183913,26.398034658527,0.121442321495081,MICS,Y040_044
COD_1_4,COD2017MICS,COD,2017,2011,6,0,6.82134337043044,0,MICS,Y040_044
COD_1_5,COD2017MICS,COD,2017,2011,6,0.999033940867078,5.81676190637847,0.171750873930661,MICS,Y040_044
COD_1_6,COD2017MICS,COD,2017,2011,6,1.00290860902838,9.67501694803805,0.103659622966526,MICS,Y040_044
COD_1_7,COD2017MICS,COD,2017,2011,6,0,22.7422505973884,0,MICS,Y040_044
COD_1_8,COD2017MICS,COD,2017,2011,6,1.26988334802432,19.8521971563312,0.063966891826849,MICS,Y040_044
COD_1_9,COD2017MICS,COD,2017,2011,6,1.9178752093764,17.19490105475,0.111537437945686,MICS,Y040_044
COD_1_1,COD2017MICS,COD,2017,2012,6,3.49961608323024,17.1968413854717,0.203503422796398,MICS,Y015_019
COD_1_11,COD2017MICS,COD,2017,2012,6,4.67825282086732,89.6967219610374,0.0521563410410859,MICS,Y015_019
COD_1_12,COD2017MICS,COD,2017,2012,6,0.376761823966207,34.1176877547771,0.0110430058060852,MICS,Y015_019
COD_1_13,COD2017MICS,COD,2017,2012,6,23.3621420853957,99.5355539273162,0.234711529334085,MICS,Y015_019
COD_1_14,COD2017MICS,COD,2017,2012,6,5.8324600458061,35.2458369356236,0.165479402757808,MICS,Y015_019
COD_1_15,COD2017MICS,COD,2017,2012,6,5.60459603603966,34.8308407499644,0.160909008090635,MICS,Y015_019
COD_1_16,COD2017MICS,COD,2017,2012,6,2.25270095741461,45.5861875312226,0.049416305232187,MICS,Y015_019
COD_1_17,COD2017MICS,COD,2017,2012,6,5.58946245550959,16.4612173191759,0.339553408908487,MICS,Y015_019
COD_1_18,COD2017MICS,COD,2017,2012,6,1.90765211125752,8.633962095859,0.220947473486416,MICS,Y015_019
COD_1_19,COD2017MICS,COD,2017,2012,6,10.2264102158528,99.7840570041033,0.102485412228051,MICS,Y015_019
COD_1_2,COD2017MICS,COD,2017,2012,6,1.78925715610736,28.3897129715777,0.0630248413535801,MICS,Y015_019
COD_1_20,COD2017MICS,COD,2017,2012,6,1.52007657998092,9.61209360631275,0.158142090811788,MICS,Y015_019
COD_1_21,COD2017MICS,COD,2017,2012,6,2.90302961666486,12.0884809597408,0.240148421156723,MICS,Y015_019
COD_1_22,COD2017MICS,COD,2017,2012,6,7.31540435908375,93.7078379506249,0.0780660883771352,MICS,Y015_019
COD_1_23,COD2017MICS,COD,2017,2012,6,2.79200740461576,21.0562184105287,0.132597760442097,MICS,Y015_019
COD_1_24,COD2017MICS,COD,2017,2012,6,12.2616944991239,35.1749105320539,0.34859205933019,MICS,Y015_019
COD_1_25,COD2017MICS,COD,2017,2012,6,16.4313603073089,65.5506392791575,0.250666667602332,MICS,Y015_019
COD_1_26,COD2017MICS,COD,2017,2012,6,1.55317885162566,10.0610980304849,0.154374686234004,MICS,Y015_019
COD_1_3,COD2017MICS,COD,2017,2012,6,6.9660508865372,109.46855234234,0.0636351786653061,MICS,Y015_019
COD_1_4,COD2017MICS,COD,2017,2012,6,2.14046922853571,24.3165223751026,0.0880253021183369,MICS,Y015_019
COD_1_5,COD2017MICS,COD,2017,2012,6,5.54795724052504,28.281360795039,0.196170095234535,MICS,Y015_019
COD_1_6,COD2017MICS,COD,2017,2012,6,9.7633780515447,57.9995049629391,0.168335541101314,MICS,Y015_019
COD_1_7,COD2017MICS,COD,2017,2012,6,22.5396110153593,48.4377877865318,0.465331140115083,MICS,Y015_019
COD_1_8,COD2017MICS,COD,2017,2012,6,3.93785207758197,53.0050886869768,0.0742919628120439,MICS,Y015_019
COD_1_9,COD2017MICS,COD,2017,2012,6,5.6271183692904,52.5432715547618,0.107094937235221,MICS,Y015_019
COD_1_1,COD2017MICS,COD,2017,2012,6,1.36162551141364,15.0361325508904,0.0905568973141974,MICS,Y020_024
COD_1_11,COD2017MICS,COD,2017,2012,6,18.9750423917409,73.9783513149882,0.25649452920285,MICS,Y020_024
COD_1_12,COD2017MICS,COD,2017,2012,6,10.3560585798252,38.1525552229127,0.27143813879092,MICS,Y020_024
COD_1_13,COD2017MICS,COD,2017,2012,6,28.3735390769555,66.7708206102238,0.424939199752939,MICS,Y020_024
COD_1_14,COD2017MICS,COD,2017,2012,6,10.5392951816037,30.3303481119083,0.347483488904164,MICS,Y020_024
COD_1_15,COD2017MICS,COD,2017,2012,6,5.15855869330692,27.8854341670679,0.184991155683674,MICS,Y020_024
COD_1_16,COD2017MICS,COD,2017,2012,6,11.3660554009505,41.119058635396,0.276418181207252,MICS,Y020_024
COD_1_17,COD2017MICS,COD,2017,2012,6,2.7123415432523,12.0138301643655,0.225768260924599,MICS,Y020_024
COD_1_18,COD2017MICS,COD,2017,2012,6,4.39781242469212,8.79524888389427,0.500021373214956,MICS,Y020_024
COD_1_19,COD2017MICS,COD,2017,2012,6,50.4836849039298,121.804280768425,0.414465604865806,MICS,Y020_024
COD_1_2,COD2017MICS,COD,2017,2012,6,6.74205514612166,23.5392692226119,0.286417351463283,MICS,Y020_024
COD_1_20,COD2017MICS,COD,2017,2012,6,4.59381902187911,7.45872441402667,0.615898747142353,MICS,Y020_024
COD_1_21,COD2017MICS,COD,2017,2012,6,3.34695199121948,12.4744579242437,0.268304403409369,MICS,Y020_024
COD_1_22,COD2017MICS,COD,2017,2012,6,49.307650403124,80.7470791688494,0.610643145370216,MICS,Y020_024
COD_1_23,COD2017MICS,COD,2017,2012,6,8.30054545701086,15.1802607272279,0.546798609468062,MICS,Y020_024
COD_1_24,COD2017MICS,COD,2017,2012,6,14.48955414576,25.3842845578782,0.570808056958337,MICS,Y020_024
COD_1_25,COD2017MICS,COD,2017,2012,6,8.85857012121644,39.9822916803358,0.221562340449166,MICS,Y020_024
COD_1_26,COD2017MICS,COD,2017,2012,6,3.07965767211904,8.073258017323,0.38146404654861,MICS,Y020_024
COD_1_3,COD2017MICS,COD,2017,2012,6,43.6329907943848,96.9258452067631,0.450168793486469,MICS,Y020_024
COD_1_4,COD2017MICS,COD,2017,2012,6,4.48216616075662,17.019421084771,0.263355970713203,MICS,Y020_024
COD_1_5,COD2017MICS,COD,2017,2012,6,4.12283336549917,28.0141864451085,0.147169484060425,MICS,Y020_024
COD_1_6,COD2017MICS,COD,2017,2012,6,12.4709278368098,46.3055108283733,0.269318437778002,MICS,Y020_024
COD_1_7,COD2017MICS,COD,2017,2012,6,13.1458859515125,43.5348357160108,0.301962456853326,MICS,Y020_024
COD_1_8,COD2017MICS,COD,2017,2012,6,10.3929278065978,32.8157917771476,0.316705075323988,MICS,Y020_024
COD_1_9,COD2017MICS,COD,2017,2012,6,7.38285578217696,35.8107053694479,0.206163372265649,MICS,Y020_024
COD_1_1,COD2017MICS,COD,2017,2012,6,4.34458168701612,14.9057481658344,0.291470219319442,MICS,Y025_029
COD_1_11,COD2017MICS,COD,2017,2012,6,16.6439150862273,93.2030754995513,0.178576887050336,MICS,Y025_029
COD_1_12,COD2017MICS,COD,2017,2012,6,9.06798529535193,39.7754049545269,0.227979710218384,MICS,Y025_029
COD_1_13,COD2017MICS,COD,2017,2012,6,34.5038872128597,99.2877075397657,0.34751418949864,MICS,Y025_029
COD_1_14,COD2017MICS,COD,2017,2012,6,10.1389113883346,25.4810807817632,0.397899581857256,MICS,Y025_029
COD_1_15,COD2017MICS,COD,2017,2012,6,18.1342784782079,35.5518152036224,0.510080241313818,MICS,Y025_029
COD_1_16,COD2017MICS,COD,2017,2012,6,12.9112542887444,44.5489132547505,0.289821980951861,MICS,Y025_029
COD_1_17,COD2017MICS,COD,2017,2012,6,5.3743046345226,17.0137344952932,0.315880363362281,MICS,Y025_029
COD_1_18,COD2017MICS,COD,2017,2012,6,4.04707140831994,8.55427933357107,0.473104892943734,MICS,Y025_029
COD_1_19,COD2017MICS,COD,2017,2012,6,47.93164986766,93.8984149094626,0.510462822124058,MICS,Y025_029
COD_1_2,COD2017MICS,COD,2017,2012,6,9.65534512854701,31.370352315534902,0.307785677107796,MICS,Y025_029
COD_1_20,COD2017MICS,COD,2017,2012,6,6.92019565523741,8.69911768394257,0.795505464653179,MICS,Y025_029
COD_1_21,COD2017MICS,COD,2017,2012,6,3.25214615111784,10.8696101709395,0.299196208509174,MICS,Y025_029
COD_1_22,COD2017MICS,COD,2017,2012,6,23.3917522540107,89.389655536208,0.261682989085193,MICS,Y025_029
COD_1_23,COD2017MICS,COD,2017,2012,6,7.15190187334193,25.2288077915952,0.283481563315273,MICS,Y025_029
COD_1_24,COD2017MICS,COD,2017,2012,6,5.4287823598841,24.9496783045667,0.21758927284006,MICS,Y025_029
COD_1_25,COD2017MICS,COD,2017,2012,6,12.6257056600552,48.6387375730867,0.259581278010829,MICS,Y025_029
COD_1_26,COD2017MICS,COD,2017,2012,6,4.47220664637378,9.59256764391753,0.466215805025835,MICS,Y025_029
COD_1_3,COD2017MICS,COD,2017,2012,6,23.8445509382948,74.0086991187177,0.322185786566058,MICS,Y025_029
COD_1_4,COD2017MICS,COD,2017,2012,6,7.85111133961059,20.2400679402241,0.387899455811988,MICS,Y025_029
COD_1_5,COD2017MICS,COD,2017,2012,6,13.3503108149698,23.2500899278186,0.574204695827705,MICS,Y025_029
COD_1_6,COD2017MICS,COD,2017,2012,6,8.42666779429866,53.0517577741521,0.158838616246648,MICS,Y025_029
COD_1_7,COD2017MICS,COD,2017,2012,6,18.3431937618016,38.6562701565364,0.474520528947099,MICS,Y025_029
COD_1_8,COD2017MICS,COD,2017,2012,6,14.6557305585358,42.1529049450907,0.347680203241668,MICS,Y025_029
COD_1_9,COD2017MICS,COD,2017,2012,6,18.9833793943563,38.9687987092869,0.4871430483648,MICS,Y025_029
COD_1_1,COD2017MICS,COD,2017,2012,6,2.4908335773026,10.280242987898,0.242293259044054,MICS,Y030_034
COD_1_11,COD2017MICS,COD,2017,2012,6,10.775371948443,63.7688874797783,0.16897537928445,MICS,Y030_034
COD_1_12,COD2017MICS,COD,2017,2012,6,7.31511029367493,31.9288766396066,0.229106409731961,MICS,Y030_034
COD_1_13,COD2017MICS,COD,2017,2012,6,23.9277769512371,55.9316758536421,0.427803683441374,MICS,Y030_034
COD_1_14,COD2017MICS,COD,2017,2012,6,5.37070634026447,15.6333509012514,0.343541597331801,MICS,Y030_034
COD_1_15,COD2017MICS,COD,2017,2012,6,12.3075437458162,25.3336768149711,0.48581750827985,MICS,Y030_034
COD_1_16,COD2017MICS,COD,2017,2012,6,9.61980582340369,31.3557996589768,0.306795104192141,MICS,Y030_034
COD_1_17,COD2017MICS,COD,2017,2012,6,3.97249209730546,9.393655378372,0.422890976653428,MICS,Y030_034
COD_1_18,COD2017MICS,COD,2017,2012,6,1.72960389233865,6.14265744294288,0.281572578058336,MICS,Y030_034
COD_1_19,COD2017MICS,COD,2017,2012,6,20.6257388469028,62.0764339396945,0.332263590832877,MICS,Y030_034
COD_1_2,COD2017MICS,COD,2017,2012,6,2.62669900264798,15.5390378633637,0.169038715636373,MICS,Y030_034
COD_1_20,COD2017MICS,COD,2017,2012,6,2.35415109807047,6.42807891456153,0.366229339956859,MICS,Y030_034
COD_1_21,COD2017MICS,COD,2017,2012,6,3.0395821922369,7.7923753915646,0.390071324788498,MICS,Y030_034
COD_1_22,COD2017MICS,COD,2017,2012,6,33.7333605051248,68.9318743579736,0.489372453880223,MICS,Y030_034
