survey_id,country,survyear,area_id1,period,tips,births,pys,asfr,age_group
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2017,0,1.363093724440616,21.112207082294926,0.06456424565784649,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2017,0,6.440907860497987,18.946120037853447,0.33995920260345436,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_26ev,2017,0,1.92568194711328,9.099992838312904,0.21161356732125652,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2017,0,9.486687859443474,43.68624244235484,0.21715504307703762,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_28cd,2017,0,6.7296625970558575,38.746325097368334,0.17368518382438644,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2017,0,7.382693090524086,46.05938244094258,0.16028641070014754,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_30ud,2017,0,6.4328126771486,35.73285543862032,0.18002515047246884,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2017,0,1.8158095179641418,18.53088599803998,0.09798827310017452,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_32ux,2017,0,9.427520950152307,66.0711755439231,0.14268735000613142,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2017,0,3.3935950831015784,12.577552477522168,0.2698136294137038,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_01df,2017,0,25.82615952864672,144.88056556096885,0.17825827383161696,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_02rc,2017,0,12.800162041013838,149.27506247322964,0.08574883057449308,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_03mp,2017,0,3.3534476214622537,26.206810108195356,0.12796092342476922,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_04ad,2017,0,0.7213457816570634,2.095963744281199,0.3441594749075421,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_05mk,2017,0,1.0939759603823433,6.407600729252636,0.17073098131536382,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_06vp,2017,0,2.676352459290431,25.90199470832981,0.10332611404749242,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2017,0,4.5276515248346625,25.117506368626692,0.1802587987193656,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2017,0,0.8602234856152663,4.303700221429352,0.1998799733615199,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2017,0,3.1532665625409226,6.688687340565034,0.47143279420720346,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2017,0,0.7219632871644303,2.914371182271371,0.2477252353976937,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_11jl,2017,0,9.854952507601322,48.60535492194859,0.2027544603557899,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2017,0,3.0542354965927996,15.160034302763869,0.2014662655503341,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2017,0,7.35395010458266,32.266570030062944,0.22791235937786208,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2017,0,6.176433322377175,22.335534903205662,0.27652945627421327,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_15yu,2017,0,0,13.913609336486473,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2017,0,10.543739604435178,42.59751566254687,0.24752005933776977,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2017,0,2.236322760135981,17.115333150892774,0.13066194741405485,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2017,0,13.166685431506338,60.32532206808231,0.21826133670113856,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2017,0,3.256435780619218,10.780880795551887,0.30205656127491914,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2017,0,2.755359707103744,12.160078951584312,0.22659060998487626,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_21xi,2017,0,2.1155855216521804,7.584097901011979,0.27895018620077267,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_22uh,2017,0,2.5311662457122046,25.078821112109427,0.10092843815892204,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_23wy,2017,0,4.651861405987585,39.23988672152143,0.11854930772356778,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2017,0,5.112912394425521,20.47175435233885,0.24975448153721047,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2017,0,0,7.764500185903867,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_26ev,2017,0,0.824873752090052,4.019272599995353,0.20522961097264358,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2017,0,4.470093917219014,39.73774806936271,0.11248986503755604,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_28cd,2017,0,12.0083419309814,36.95880326707318,0.32491154662682775,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2017,0,4.8589926885714245,31.76425339788075,0.15297046739010106,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_30ud,2017,0,4.0333978189309025,36.08705048010575,0.11176856421542276,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2017,0,1.3760166376684162,13.03155017534356,0.10559117059395733,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_32ux,2017,0,7.849692420066368,38.33669068424212,0.20475665165571785,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2017,0,1.0729573325938568,5.727534823609126,0.18733318358381412,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_01df,2017,0,9.3946448930921,85.055469158434,0.11045315470064089,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_02rc,2017,0,16.16909313630729,102.18088538747253,0.15823990049600445,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_03mp,2017,0,1.7411957773213482,19.08162866214973,0.0912498512653262,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_04ad,2017,0,0.40947106321998517,3.4765185197295265,0.11778193065741012,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_05mk,2017,0,1.391137148552469,10.308314653759084,0.13495291861751327,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_06vp,2017,0,2.775374763863714,23.72722522149443,0.1169700518267728,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2017,0,3.62529417161776,14.89124837885238,0.24345132653661034,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2017,0,0.5544884981032215,4.308422761128209,0.1286987208186651,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2017,0,5.064912459776359,8.891929170189115,0.5696078278217591,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2017,0,1.0781728288470056,3.898345713887164,0.2765718866354532,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_11jl,2017,0,4.932191977402594,34.31144401313446,0.1437477238065103,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2017,0,0.7433999623340315,12.680084124273145,0.05862736832407609,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2017,0,5.075669615409982,24.336097722487075,0.20856546819007696,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2017,0,1.9712911199613967,17.869803004008567,0.11031409353081259,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_15yu,2017,0,0,11.420830485153887,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2017,0,1.0509578716568428,23.137112030822678,0.04542303595439151,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2017,0,1.7063229627655851,14.418288180928663,0.11834435137886688,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2017,0,3.770904998147074,34.156622380887285,0.11040040657700176,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2017,0,1.1527369689190416,9.567523263999135,0.1204843654006657,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2017,0,2.6874203964491556,15.689267827416407,0.1712903639615986,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_21xi,2017,0,0.8211150073415857,6.052806468666615,0.13565855964373347,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_22uh,2017,0,1.0837602728352704,21.013329279023747,0.05157489603121189,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_23wy,2017,0,7.540192068202581,40.224111352431514,0.18745453447405452,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2017,0,2.5942836735779,18.11359473947845,0.14322301624225242,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2017,0,4.236063735451891,19.611445625749763,0.2159995655746027,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_26ev,2017,0,0,6.991542005942421,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2017,0,1.0911535884950148,22.42855516425046,0.048650195275807905,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_28cd,2017,0,1.3358975909658763,33.563843813714854,0.03980168655236091,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2017,0,1.173088105427535,29.22197516232789,0.040144038823900094,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_30ud,2017,0,0,24.177607381249924,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2017,0,1.3455190415642413,10.897412240031755,0.12347142715418834,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_32ux,2017,0,7.553722545378177,34.63114532301672,0.2181193395402313,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2017,0,0.5181585842465095,4.030880178022776,0.12854725552786742,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_01df,2017,0,4.616499276775551,59.64712479714431,0.07739684506966499,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_02rc,2017,0,0,66.02797992093942,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_03mp,2017,0,0,19.749498483748578,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_04ad,2017,0,0,2.1441142566197815,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_05mk,2017,0,0,3.7799259596230836,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_06vp,2017,0,0.7479175036038098,14.564498109337032,0.0513520958971002,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2017,0,0,12.50543793213077,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2017,0,0,1.2742444946990723,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2017,0,0,6.416291559035977,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2017,0,0.442479587536499,3.0760652762911684,0.14384596807711425,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_11jl,2017,0,0.8271657388197975,32.0098022980442,0.025841013671938154,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2017,0,0.579418030331754,12.553272141176091,0.04615673298686803,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2017,0,1.6924894043339296,15.768115072456252,0.10733619056918037,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2017,0,0,12.607292465200988,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_15yu,2017,0,0,9.759203583946363,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2017,0,2.064932906264874,27.48189073048227,0.07513794907766294,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2017,0,0,12.70881909511131,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2017,0,1.2320659941515741,33.347854958188144,0.03694588439635323,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2017,0,0,11.392027898805088,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2017,0,0.9004941042820149,9.628809233833342,0.09352081679195524,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_21xi,2017,0,0.7087905738832413,4.104949191761692,0.17266731956286518,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_22uh,2017,0,0,13.816866959420118,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_23wy,2017,0,0,20.229564347457536,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2017,0,0,5.797849281019271,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2017,0,1.2350968451485196,12.36561947464284,0.09988151808174522,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_26ev,2017,0,0,4.102305808660688,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2017,0,2.939350119697168,21.020370807496843,0.13983340953475754,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_28cd,2017,0,0.8987693823585491,22.295470113816673,0.04031174843008019,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2017,0,0.5809089808452077,15.36418861449939,0.03780928465672415,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_30ud,2017,0,0,14.97608562300137,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2017,0,0,7.59396719967155,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_32ux,2017,0,0,22.49883203957089,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2017,0,0.5428515392359622,3.0918590484668536,0.1755744782431604,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_01df,2017,0,0,37.657426512552036,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_02rc,2017,0,0,62.700175833306716,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_03mp,2017,0,0,9.853620315658869,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_04ad,2017,0,0,1.1602512436482952,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_05mk,2017,0,0,0.35142988007064774,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_06vp,2017,0,0,10.04249353883514,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2017,0,0,10.155977594332935,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2017,0,0,1.9681355074958722,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2017,0,0,5.314842099307503,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2017,0,0,1.4917411396175866,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_11jl,2017,0,0,24.442720864878893,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2017,0,0.6953692383684226,2.874508595920715,0.24190890900630388,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2017,0,0,7.894029837660593,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2017,0,0,9.946231078493785,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_15yu,2017,0,0,2.4920150945907147,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2017,0,0,9.37141656248192,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2017,0,0,9.101670743434644,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2017,0,0,10.416987424589646,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2017,0,0,7.314155846475245,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2017,0,0,8.291964929092902,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_21xi,2017,0,0,2.842282527286529,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_22uh,2017,0,0,8.208358333180264,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_23wy,2017,0,0,29.200344798239286,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2017,0,0,13.043032916245611,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2017,0,0,7.368139576350102,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_26ev,2017,0,0,3.3633651930899577,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2017,0,0,19.017981352361296,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_28cd,2017,0,0,16.454570995982763,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2017,0,0,11.080550553154337,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_30ud,2017,0,0,8.659812289441199,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2017,0,0,4.393401462621826,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_32ux,2017,0,0,28.893255216342638,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2017,0,0,2.5421493478692647,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_01df,2018,0,0,0.6221542005306993,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2018,0,0,1.6845072808752282,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2018,0,0,0.3981622448896568,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2018,0,0,1.04518335175184,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2018,0,0,0.09169823538619044,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2018,0,0,5.139336452428917,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2018,0,0.8551459321749311,10.699310020751188,0.07992533448571781,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2018,0,0,3.695988776032492,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2018,0,0,1.8485455768095143,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2018,0,0,0.2839994362901711,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2018,0,2.480382462731512,17.36183946645208,0.14286403624018662,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2018,0,2.21746338831546,3.6167454740245417,0.6131101578038259,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2018,0,0.815603944499185,4.866514956492332,0.16759507610494492,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_21xi,2018,0,0,0.11167937797296365,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_22uh,2018,0,1.5044330445141008,8.961258212419182,0.16788189881964843,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2018,0,0,0.45522278098238556,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2018,0,0,1.7276853722732928,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2018,0,1.3604044373107538,14.591410231332729,0.09323323899080721,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2018,0,1.6344668695587603,11.54807364149107,0.1415358890409466,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2018,0,0.7430828549921281,0.3228098500656584,2.3019212543885748,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2018,0,0.5595019446753103,1.7587705986544777,0.3181210472265964,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2018,0,0.39052738637588175,2.2140164860323304,0.17638865330932277,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2018,0,0,0.41714723447669166,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2018,0,3.475915105629276,1.4389825579502193,2.4155366487420085,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2018,0,0,0.1906026908360785,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2018,0,0,4.286209629395999,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2018,0,4.072810852493591,8.00216992720743,0.5089633048963391,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2018,0,0.4091042510515502,3.567466565734107,0.11467640789714463,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2018,0,0,2.7710955016989995,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2018,0,0,0.2937763487967271,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2018,0,7.538371486666781,20.135353325158963,0.3743848625316967,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2018,0,0,2.351471098468731,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2018,0,1.5079259988303548,5.053123322790444,0.29841464427146525,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_21xi,2018,0,0,0.20919494891683457,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_22uh,2018,0,1.1653122352207013,12.806443531333404,0.09099421180982394,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2018,0,0,0.9747216851922093,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2018,0,0,2.050658344696159,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2018,0,2.5664226157640644,12.816103609621232,0.20024983364190457,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2018,0,3.5487624643934863,14.927538314407403,0.23773259794405463,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2018,0,0,0.5149279661705253,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2018,0,0,0.8631753069499202,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2018,0,0.42585177586130446,1.7196106904203234,0.24764429427756915,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2018,0,0,0.7294227903164412,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2018,0,2.116698052037189,2.8343391905751956,0.7468047787207961,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2018,0,0,0.20268718079701029,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2018,0,4.271677133153572,5.956058853500352,0.7171986103937044,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2018,0,1.0143225271206746,13.515183181433365,0.07505059409879931,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2018,0,0,3.6170308099195636,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2018,0,0,1.3586899273552904,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2018,0,0,0.3885360565830728,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2018,0,1.6498188944114491,20.401108125896837,0.08086908241602797,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2018,0,0.9889611526052631,3.362677755894339,0.2940992935977116,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2018,0,1.8659104023252249,4.292567789938193,0.4346839685791174,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_21xi,2018,0,0,0.3012220916374424,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_22uh,2018,0,4.1081025012849075,9.393520047950656,0.4373336598329989,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_24ey,2018,0,0,0.634443548618004,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_25uc,2018,0,0,3.0700819149814227,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_27cj,2018,0,1.5808377195249048,12.372686302117971,0.12776835045549445,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_29es,2018,0,0.5958038558576615,12.427280502563601,0.04794322102367885,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_31ez,2018,0,0,0.32543488136425996,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_33nc,2018,0,0,1.722197533094111,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_02rc,2018,0,0,1.4273408647062018,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_07ms,2018,0,0.37480315802554814,1.9268686180358825,0.19451412230045903,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_08fi,2018,0,0,0.5452014631948765,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_09mb,2018,0,0,0.8040364573597398,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_10eg,2018,0,0,0.0566512864629346,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_12us,2018,0,0,4.124467482831005,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_13oh,2018,0,0,11.479660748792158,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_14jp,2018,0,0,2.295692188932602,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_16yk,2018,0,0,1.176731717231097,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_17ut,2018,0,0,0.31178041422874314,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_18pr,2018,0,4.324194836088305,16.59163678275586,0.2606249698391757,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_19xj,2018,0,0,2.1736183753709253,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_1_20yp,2018,0,0,2.05149651354026,0,Y030_034
